STT,Mã CK▲,Tên công ty,Ngành,Sàn,Khối lượng NY/ĐKGD
2869,Sihanoukville,Tập đoàn Quản Lý Cảng Biển Sihanoukville Autonomous Port,,Campuchia,0
2870,SJCG,Công ty TNHH MTV Vàng bạc Đá quý Sài Gòn - SJC,,OTC,0
2871,SKS,CTCP Công trình Giao thông Sông Đà,Tư liệu sản xuất,Khác,4500000
2872,SLC,CTCP Dịch vụ Xuất khẩu Lao động và Chuyên gia,Dịch vụ chuyên biệt và thương mại,OTC,9200000
2873,SLD,CTCP Địa ốc Sacom,,OTC,0
2874,SLIC,CTCP Đầu tư Bất động sản Sơn Kim,,Khác,0
2875,SLRC,CTCP Dịch vụ Quốc tế Solaris Việt Nam,,Khác,0
2876,Smartlink,CTCP Dịch vụ Thẻ Smartlink,,OTC,0
2877,SMCC,CTCP Cơ giới Trung Nam Miền Nam,,Khác,0
2878,SMDC,CTCP Đầu tư Smart Dragon,,Khác,0
2879,SMNC,CTCP Sunshine Marina Nha Trang,,Khác,0
2880,SMVC,CTCP Seoul Metal Việt Nam,Tư liệu sản xuất,OTC,0
2881,SNG,CTCP Sông Đà 10.1,Tư liệu sản xuất,Khác,4663060
2882,SNLC,CTCP Signo Land,,Khác,0
2883,SNPC,CTCP Bất động sản Sài Gòn Nam Phú,,Khác,0
2884,SNWC,CTCP Đầu tư & Phát triển Sunny World,,Khác,0
2885,SocTrang,CTCP Thủy sản Sóc Trăng,,OTC,0
2886,SOGC,Công ty TNHH Đầu tư và Phát triển Nova Song Giang,,Khác,0
2887,SoiTraLy,CTCP Sợi Trà Lý,,OTC,0
2888,SOLC,CTCP Đầu tư & Dịch vụ khách sạn Soleil,,Khác,0
2889,SON,CTCP Cung ứng Nhân lực Quốc tế và Thương mại,Dịch vụ chuyên biệt và thương mại,OTC,9729930
2890,Sonacon,CTCP Xây lắp Sonacons,,OTC,0
2891,SonBachTuyet,CTCP Sơn Bạch Tuyết,,OTC,0
2892,SonChatDeo,CTCP Sơn - Chất Dẻo,,OTC,0
2893,SongDa,CTCP Vật liệu Xây dựng Sông Đà,,OTC,0
2894,SongDa109,CTCP Sông Đà 10.9,,OTC,1550000
2895,SongDa17,CTCP Sông Đà 17,,OTC,0
2896,SongDaHoangLien,CTCP Thủy điện Sông Đà - Hoàng Liên,,OTC,0
2897,SongHau,CTCP Chế biến Thực phẩm Sông Hậu,,OTC,0
2898,SongHong,CTCP Năng lượng Sông Hồng,,OTC,0
2899,SonlaUrenco,CTCP Môi trường và Dịch vụ Đô thị Sơn La,,Khác,0
2900,SonTra,CTCP Đầu tư Phong Phú Sơn Trà,,OTC,0
2901,SOSAL,CTCP Tập đoàn Muối Miền Nam,,OTC,0
2902,SOV,CTCP Mắt kính Sài Gòn,Đồ gia dụng và cá nhân,OTC,1914900
2903,Sovico,CTCP Tập đoàn Sovico,,OTC,0
2904,SPA,CTCP Bao bì Sài Gòn,Nguyên vật liệu,OTC,8500000
2905,SPCC,CTCP Sapphire Coast,,Khác,0
2906,SPDC,CTCP Đầu tư và Phát triển Sapa Lào Cai,,Khác,0
2907,SPJC,CTCP Sài Gòn Phú Minh,,Khác,0
2908,SPNC,CTCP Đầu tư Kinh doanh và Phát triển Đô thị Ngôi sao Phương Nam,,Khác,0
2909,SPP,CTCP Bao bì Nhựa Sài Gòn,Nguyên vật liệu,OTC,25120000
2910,SPS,CTCP Dịch vụ Dầu khí Sài Gòn,,OTC,0
2911,SPT,CTCP Dịch vụ Bưu chính Viễn thông Sài Gòn,,OTC,0
2912,SPTC,CTCP Tập đoàn Bất động sản Mặt trời,,Khác,0
2913,SQNC,CTCP Đầu tư Nova SQN,,Khác,0
2914,SRCC,CTCP Phát triển Địa ốc Sông Tiên,,Khác,0
2915,SREC,Công ty TNHH Đầu tư và Phát triển Bất động sản Seaside Homes,,Khác,0
2916,SRSC,CTCP Đầu tư và Xây dựng Sunrise Việt Nam,,Khác,0
2917,SRT,CTCP Vận tải Đường sắt Sài Gòn,Vận tải,Khác,50310000
2918,SSCC,CTCP Năng lượng Tái tạo Sơn Mỹ,,Khác,0
2919,SSEC,Công ty Sản xuất Thép Úc SSE,,Khác,0
2920,SSGGroup,CTCP Tập đoàn S.S.G,,OTC,55000000
2921,SSHC,CTCP Đầu tư Kinh doanh Bất động sản S-Homes,,Khác,0
2922,SSS,CTCP Sông Đà 6.06,Nguyên vật liệu,Khác,2500000
2923,SST,CTCP Thương mại Bia Sài Gòn Sông Tiền,"Thực phẩm, đồ uống và thuốc lá",OTC,4000000
2924,SSTC,CTCP Tập đoàn Công nghệ Unicloud,,Khác,0
2925,SSU,CTCP Môi trường Đô thị Sóc Sơn,Dịch vụ tiện ích,OTC,2500000
2926,STCC,CTCP STC Corporation,,Khác,0
2927,STD,CTCP Bia - Nước giải khát Sài Gòn - Tây Đô,"Thực phẩm, đồ uống và thuốc lá",OTC,20000000
2928,STI,CTCP Đầu tư Sài Gòn Thương Tín,,OTC,37500000
2929,STJ,CTCP Vận tải Sonadezi,,OTC,4200000
2930,STNC,CTCP Mặt trời Tây Ninh,,Khác,0
2931,STPC,CTCP Sàn giao dịch Bất động sản Tiến Phước,,Khác,0
2932,STRC,CTCP Dịch vụ - Thương mại Thành phố Hồ Chí Minh,,Khác,0
2933,STU,CTCP Môi Trường và Công trình Đô Thị Sơn Tây,Dịch vụ chuyên biệt và thương mại,OTC,1876000
2934,STV,CTCP Chế tác Đá Việt Nam,Nguyên vật liệu,OTC,11000000
2935,SUJC,CTCP Đầu tư Summer Beach,,Khác,0
2936,SUM,CTCP Đo đạc và Khoáng sản,Dịch vụ chuyên biệt và thương mại,OTC,2380000
2937,SunCo,CTCP Xây dựng Thương mại Thái Dương,,OTC,0
2938,SunFrontier,Công ty TNHH MTV Đầu tư Sun Frontier,,Khác,0
2939,SunGroup,CTCP Tập đoàn Mặt trời - Sun Group,,OTC,0
2940,SunrisePower,CTCP Đầu tư và Phát triển Sunrise Power,,Khác,0
2941,SuThanhHa,CTCP Gốm sứ Thanh Hà,,OTC,0
2942,SVIC,CTCP Đầu tư Sóng Việt,,Khác,0
2943,SVJ,CTCP Santomas Việt Nam,,OTC,14515192
2944,SVL,CTCP Nhân lực Quốc tế Sovilaco,,OTC,3270858
2945,SVLC,CTCP Đầu tư Sun Valley,,Khác,0
2946,SVNC,CTCP Kinh doanh Bất động sản S - Việt Nam,,Khác,0
2947,SZA,CTCP Sonadezi An Bình,,OTC,0
2948,T12,CTCP Thương mại Dịch vụ Tràng Thi,Phân phối và bán lẻ hàng lâu bền,OTC,54000000
2949,TA3,CTCP Đầu tư và Xây lắp Thành An 386,Tư liệu sản xuất,OTC,2309908
2950,TAC,CTCP Dầu thực vật Tường An,"Thực phẩm, đồ uống và thuốc lá",OTC,33879648
2951,TAFiCO,CTCP Xi măng Fico Tây Ninh,,OTC,0
2952,TAG,CTCP Thế Giới Số Trần Anh,Phân phối và bán lẻ hàng lâu bền,OTC,24914991
2953,TAHUE,CTCP Thuận An,,OTC,0
2954,TaiChinhBIDV,CTCP Đầu tư Tài chính BIDV,,OTC,0
2955,TanHung,CTCP Đầu tư Tấn Hưng,,OTC,50000000
2956,TANISUGAR,CTCP Mía đường Tây Ninh,,OTC,0
2957,TanLam,CTCP Nông sản Tân Lâm,,OTC,1100000
2958,TanMai,CTCP Tập đoàn Tân Mai,,OTC,78074927
2959,TanManh,Công ty TNHH Thiết kế Kiến trúc Xây dựng Tấn Mạnh,,Khác,0
2960,TanPhat,CTCP Tấn Phát,,OTC,12000000
2961,TanTan,CTCP Tân Tân,,OTC,0
2962,TanThanhMy,CTCP Tân Thành Mỹ,,OTC,2900000
2963,TanTien,CTCP Dệt Tân Tiến,,OTC,9671100
2964,TAP,CTCP Đô thị Tân An,Dịch vụ tiện ích,OTC,1416700
2965,TAPIOCA,CTCP Khoai Mì Nước Trong,,OTC,0
2966,TapPham,CTCP Xuất nhập khẩu Tạp Phẩm,,OTC,0
2967,TapPhamSG,CTCP Đầu tư và Thương mại Tạp phẩm Sài Gòn,,OTC,0
2968,TARCO,CTCP Đăng kiểm Xe cơ giới Tây Ninh,,OTC,0
2969,TARUCO,Công ty TNHH MTV Cao su 1-5 Tây Ninh,,Khác,0
2970,TASC,CTCP Tập đoàn Taseco,,Khác,0
2971,TauBienHP,CTCP Cung ứng Tàu biển Hải Phòng,,OTC,0
2972,TauCuoc,CTCP Tàu Cuốc,,OTC,0
2973,TayHo,CTCP Đầu Tư và Xây dựng Tây Hồ,,OTC,9000000
2974,TayHoHousing,CTCP Đầu tư Phát triển Nhà và Xây dựng Tây Hồ,,OTC,0
2975,TayHoQP,CTCP Đầu Tư và Xây lắp Tây Hồ,,OTC,0
2976,TayNinh,CTCP Đo đạc Địa chính Tây Ninh,,OTC,0
2977,TBLC,CTCP Kinh doanh Bất động sản Thái Bình,,Khác,0
2978,TBN,CTCP Thoát nước và Xử lý Nước thải Bắc Ninh,Dịch vụ tiện ích,OTC,4417592
2979,TBPC,CTCP TBPC Hà Nội,,Khác,0
2980,TBSC,CTCP Điện Mặt trời Trung Nam,,Khác,0
2981,TC6,CTCP Than Cọc Sáu - Vinacomin,Năng lượng,Khác,32496105
2982,TCCC,Công ty TNHH Xây dựng và Đầu tư Dịch vụ Thương mại Thành Công,,Khác,0
2983,TCJC,CTCP Đầu tư Xây dựng Thành Công Vĩnh Phúc,,Khác,0
2984,TCS,CTCP Than Cao Sơn - Vinacomin,Năng lượng,Khác,26846773
2985,TD1C,CTCP Điện gió Trung Nam Đắk Lắk 1,,Khác,0
2986,TDA,CTCP Đầu tư Xây lắp và Vật liệu Xây dựng Đông Anh,Nguyên vật liệu,OTC,2950000
2987,TDCC,CTCP Tập đoàn Tân THành Đô,,Khác,0
2988,TDCorp,CTCP Phát triển Kỹ thuật Xây dựng,,OTC,2500000
2989,TDDC,Công ty TNHH Bất động sản Thành Đông Đô,,Khác,0
2990,TDEC,CTCP Đầu tư và Thương mại Xuất nhập khẩu Thủ Đô,,Khác,0
2991,TDGC,Công ty TNHH Thương mại Dịch vụ Tech Dragon,,Khác,0
2992,TDHC,Công ty TNHH Dịch vụ Khách sạn Thùy Dương Việt Nam,,Khác,0
2993,TDI,CTCP Tập đoàn TDI,Tư liệu sản xuất,OTC,3000000
2994,TDIC,CTCP Đầu tư và Phát triển Trainco,,Khác,0
2995,TDLA,CTCP Bê tông Ly tâm Thủ Đức - Long An,,OTC,0
2996,TDLC,CTCP Tandoland,,Khác,0
2997,TDN,CTCP Than Đèo Nai - Vinacomin,Năng lượng,Khác,29439097
2998,TDNC,CTCP Trung Thủy - Đà Nẵng,,Khác,0
2999,TEC,CTCP TRAENCO,Dịch vụ tiêu dùng,OTC,1660340
3000,TechGen,CTCP Kỹ thuật Công nghệ Sài Gòn,,OTC,0
3001,Tecserco,CTCP Kỹ Thuật Thương mại Dịch vụ Cảng Sài Gòn,,OTC,1998000
3002,TediSouth,CTCP Tư vấn Thiết kế Giao thông Vận tải Phía Nam,,OTC,0
3003,TEKCAST,CTCP Công nghệ và Truyền hình,,OTC,0
3004,TelecomCambodia,Công ty Viễn thông Campuchia,,Campuchia,0
3005,TENC,CTCP Dược phẩm Tenamyd,,Khác,0
3006,TGCC,CTCP Vui chơi Giải trí Tổng hợp Tam Giang,,Khác,0
3007,TGEC,CTCP Thiết bị điện GELEX,,Khác,0
3008,TGNC,Công ty TNHH Viễn Thông Trịnh Gia Nguyễn,,Khác,0
3009,TGPC,Công ty TNHH Đầu tư và Phát triển Bất động sản Nova Tân Gia Phát,,Khác,0
3010,TGXC,CTCP Tổng hợp Thế giới Xanh,,Khác,0
3011,THA,CTCP Tập đoàn Trường Hải,Tư liệu sản xuất,OTC,250000000
3012,ThachBan,CTCP Thạch Bàn,,OTC,0
3013,ThaiHoaCapNuoc,Công ty TNHH MTV Cấp nước Thái Hòa,,Khác,0
3014,ThangLong9,CTCP Xây dựng Số 9 Thăng Long,,OTC,0
3015,ThangLongGTC,CTCP Thăng Long GTC,,OTC,0
3016,ThangLongTSC,CTCP Cơ giới và Xây dựng Thăng Long,,OTC,0
3017,ThanhBinh,CTCP Thanh Bình,,OTC,0
3018,ThanhCong,CTCP Thành Công,,OTC,0
3019,ThanhHoaPort,CTCP Cảng Thanh Hóa,,OTC,0
3020,ThanhLe,CTCP Bao Bì Thanh Lễ,,OTC,0
3021,ThanhNienMedia,CTCP Tập đoàn Truyền thông Thanh niên,,OTC,0
3022,ThanhThanhCong,CTCP Thành Thành Công,,OTC,0
3023,ThanVinacomin,Tập Đoàn Công Nghiệp Than - Khoáng Sản Việt Nam,,Khác,0
3024,THDC,CTCP Thép Hòa Phát Hải Dương,,Khác,0
3025,ThepDinhVu,CTCP Thép Đình Vũ,,OTC,0
3026,ThepNinhBinh,CTCP Bê tông - Thép Ninh Bình,,OTC,0
3027,ThepSongHong,CTCP Thép Sông Hồng,,OTC,0
3028,ThepTanThuan,CTCP Thép Tân Thuận,,OTC,0
3029,ThepVanLoi,CTCP Thép Vạn Lợi,,OTC,0
3030,ThethaoHanoi,Công ty TNHH Nhà nước MTV Đầu tư - Phát triển Thể thao Hà Nội,,OTC,0
3031,THGC,CTCP Nông nghiệp Trường Hải,,Khác,0
3032,THHC,CTCP Thủy điện Thuận Hòa Hà Giang,,Khác,0
3033,THI,CTCP Thiết bị Điện,Tư liệu sản xuất,OTC,48800000
3034,THIC,CTCP Đầu tư Thủy Hòa,,Khác,0
3035,ThienHoa,CTCP Đầu tư Tài chính Thiên Hóa,,OTC,20000000
3036,ThienHuong,CTCP Thực phẩm Thiên Hương,,OTC,0
3037,ThienKim,CTCP Thương mại Dịch vụ Du lịch Thiên Kim,,OTC,0
3038,ThietBiThuyLoi,CTCP Thiết bị Thủy Lợi,,OTC,2017060
3039,Thikeco,CTCP Tư vấn Đầu tư Phát triển và Xây dựng Thikeco,,OTC,0
3040,ThinhLiet,CTCP Đầu tư và Bê tông Thịnh Liệt,,OTC,0
3041,THMC,CTCP Mua bán nợ Thế hệ mới,,Khác,0
3042,THMilk,CTCP Chuỗi Thực phẩm TH,,OTC,0
3043,ThongTinEIS,CTCP Công nghệ Thông tin EIS,,OTC,0
3044,THR,CTCP Đường sắt Thuận Hải,Vận tải,OTC,1688860
3045,THTC,CTCP Xây dựng THT Hà Nội,,Khác,0
3046,ThuanAn,CTCP Thương mại Tổng hợp Thuận An,,OTC,0
3047,ThuThiemDIC,CTCP Đầu tư Phát triển Thủ Thiêm,,OTC,0
3048,ThuyLoiDienBien,Công ty TNHH Xây dựng Và Dịch vụ Thủy lợi Tỉnh Điện Biên,,Khác,0
3049,ThuySanKienGiang,CTCP Khai thác Thủy sản Kiên Giang,,OTC,0
3050,THV,CTCP Tập đoàn Thái Hòa Việt Nam,"Thực phẩm, đồ uống và thuốc lá",OTC,0
3051,THVC,CTCP Toàn Hải Vân,,Khác,0
3052,THYC,Công ty TNHH hai thành viên Ứng dụng công nghệ cao nông nghiệp và thực phẩm sữa Yên Mỹ,,Khác,0
3053,TIBC,Công ty TNHH Đầu tư và Kinh doanh Bất động sản Thủ Thiêm,,Khác,0
3054,TIC,CTCP Đầu tư Điện Tây Nguyên,Dịch vụ tiện ích,Khác,24656988
3055,TICC,Công ty TNHH MTV Đầu tư TPI,,Khác,0
3056,Tico,CTCP TICO,,OTC,0
3057,TIIDC,Công ty TNHH MTV Đầu tư Phát triển Hạ tầng Thanh Hóa,,Khác,0
3058,TIKI,Công ty TNHH TI KI,,Khác,0
3059,TinHieu,CTCP Viễn Thông - Tín Hiệu Đường sắt,,OTC,0
3060,TinHoang,CTCP khoáng Sản Tín Hoằng,,OTC,11016286
3061,TinNghiaPetro,CTCP Xăng dầu Tín Nghĩa,,OTC,21343760
3062,TITC,CTCP Đầu tư sản xuất và Thương mại Tiến Trường,,Khác,0
3063,Titco,CTCP Sản xuất và Thương mại Hàng Xuất khẩu Tân Bình,,OTC,1245150
3064,TKCC,CTCP Đầu tư Xây dựng Tường Khải,,Khác,0
3065,TKLC,CTCP Tonkin Land,,Khác,0
3066,TKR,CTCP Cao su Tân Biên - Kampongthom,,OTC,0
3067,TLAC,CTCP Đầu tư Tân Thành Long An,,Khác,0
3068,TLC,CTCP Viễn thông Thăng Long,Dịch vụ viễn thông,OTC,0
3069,TLCC,Công ty TNHH Xây dựng và Đầu tư Bất động sản Thắng Lợi,,Khác,0
3070,TLG6,CTCP Xây dựng số 6 Thăng Long,,OTC,0
3071,TLMECO,CTCP Cơ khí 4 và Xây dựng Thăng Long,,OTC,2057921
3072,TLPC,CTCP Nhiệt điện Thăng Long,,Khác,0
3073,TLRC,CTCP Tiếp vận và Bất động sản Tân Liên Phát Tân Cảng,,Khác,0
3074,TMAC,Công ty TNHH Mỹ Anh NT,,Khác,0
3075,TMCC,Công ty TNHH Khu đô thị mới Trung Minh,,Khác,0
3076,TMD,CTCP Thương mại và Đại lý Dầu Tỉnh Bà Rịa - Vũng Tàu,,OTC,4513859
3077,TMDC,CTCP Mua bán nợ Thuận Minh,,Khác,0
3078,TMDTKH,CTCP Thương mại và Đầu tư Khánh Hòa,,Khác,0
3079,TMGC,CTCP Du lịch Thiên Minh,,Khác,0
3080,TMMNThanhHoa,CTCP Thương mại Miền Núi Thanh Hóa,,OTC,0
3081,TMPhuongDong,CTCP Sản xuất và Thương mại Phương Đông,,OTC,0
3082,TMQN,CTCP Thương mại Quảng Ninh,,OTC,0
3083,TMTanPhuongDong,CTCP Tư vấn Đầu tư và Thương mại Tân Phương Đông,,Khác,0
3084,TMTC,CTCP Đầu tư phát triển Bất động sản TMT,,Khác,0
3085,TMThaiHung,CTCP Thương mại Thái Hưng,,Khác,0
3086,TMVC,CTCP Đầu tư T&M Việt Nam,,Khác,0
3087,TNAC,CTCP Trung Nam,,Khác,0
3088,TNCC,CTCP Đầu tư Technical,,Khác,0
3089,TND,CTCP Than Tây Nam Đá mài - Vinacomin,Năng lượng,Khác,16000000
3090,TNDC,CTCP Phát triển TN,,Khác,0
3091,TNEC,Công ty TNHH Đầu tư và Phát triển Năng lượng Thành Nguyên,,Khác,0
3092,TNGC,CTCP Đầu tư Xây dựng Trung Nam,,Khác,0
3093,TNHC,CTCP Đầu tư và Quản lý khách sạn TNH,,Khác,0
3094,TNLC,CTCP Đầu tư và Cho thuê tài sản TNL,,Khác,0
3095,TNPC,CTCP Năng lượng TNPower,,Khác,0
3096,TNRC,CTCP Đầu tư Phát triển Bất động sản TNR Holdings Việt Nam,,Khác,0
3097,TNSC,Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,,Khác,0
3098,TNY,CTCP Đầu tư Xây dựng Thanh Niên,Tư liệu sản xuất,OTC,3000000
3099,ToanThinhPhat,CTCP Đầu tư - Kiến trúc - Xây dựng Toàn Thịnh Phát,,OTC,30000000
3100,Todimax,CTCP Điện máy Thành phố Hồ Chí Minh,,OTC,0
3101,TourismHCM,CTCP Du lịch Việt Nam Thành phố Hồ Chí Minh,,OTC,0
3102,TPAC,Công ty TNHH Thành phố Aqua,,Khác,0
3103,TPCC,CTCP Bất động sản Tiến Phước,,Khác,0
3104,TPHC,Công ty TNHH MTV Khách sạn Quốc tế Thiên Phúc,,Khác,0
3105,TPIC,CTCP Đầu tư và Dịch vụ Thuận Phát,,Khác,0
3106,TPRC,CTCP Đầu tư và Phát triển Bất động sản Thuận Phát,,Khác,0
3107,TPSThanhPhong,CTCP TPS Thành Phong,,Khác,0
3108,TPXC,CTCP Phát triển Thành phố Xanh,,Khác,0
3109,TQSC,Công ty TNHH Tư vấn và Quản lý Smart Invest,,Khác,0
3110,TraBac,CTCP Trà Bắc,,OTC,3284988
3111,TRACIMEXCO,CTCP Xuất nhập khẩu và Hợp tác Đầu tư GTVT,,OTC,0
3112,Tracomeco,CTCP Cơ khí - Xây dựng Giao thông,,OTC,0
3113,TRANCINWA,Công ty TNHH MTV Vận tải và Xếp dỡ Đường thủy Nội địa,,Khác,0
3114,TrangAn,CTCP Tràng An,,OTC,0
3115,TranPhu,CTCP Cơ điện Trần Phú,,OTC,0
3116,TREC,CTCP Năng lượng Tái tạo Trung Nam,,Khác,0
3117,TRI,CTCP Nước giải khát Sài Gòn,"Thực phẩm, đồ uống và thuốc lá",OTC,27548360
3118,TRICO,CTCP Đầu tư Thương mại và Xây dựng Giao thông I,,OTC,8000000
3119,TrieuAn,CTCP Bệnh viện Đa khoa tư nhân Triều An,,OTC,49000000
3120,TriThucDoanhNghiep,CTCP Tri thức Doanh nghiệp Quốc tế,,OTC,0
3121,TRSC,Tổng Công ty Xây dựng Trường Sơn,,Khác,0
3122,TrungNguyenInvest,CTCP Đầu tư Trung Nguyên,,OTC,0
3123,TruongSon,CTCP Trường Sơn Hà Nội,,OTC,0
3124,TruongSonJSC,CTCP Trường Sơn,,OTC,3500000
3125,TruongThinhICC,Công ty TNHH MTV Đầu tư Xây dựng Trường Thịnh,,Khác,0
3126,TS5,CTCP Trường Sơn 145,Tư liệu sản xuất,OTC,314122
3127,TSAC,Công ty TNHH Đầu tư và Phát triển Bất động sản Trung Sơn A,,Khác,0
3128,TSBC,Công ty TNHH Đầu tư và Phát triển Bất động sản Tân Sơn Bình,,Khác,0
3129,TSCC,CTCP Đầu tư Xây dựng Thế Sơn,,Khác,0
3130,TSHC,CTCP Điện lực Trung Sơn,,Khác,0
3131,TSLC,CTCP Thái Sơn - Long An,,Khác,0
3132,TSM,CTCP Xi măng Tiên Sơn Hà Tây,Nguyên vật liệu,OTC,2936140
3133,TTCC,CTCP Đầu tư Thành Thành Công,,Khác,0
3134,TTCExpress,CTCP Chuyển phát nhanh Tín Thành,,OTC,0
3135,TTDC,CTCP Tập đoàn Thái Tuấn,,Khác,0
3136,TTGC,CTCP Tập đoàn Trường Thịnh,,Khác,0
3137,TTHC,Công ty TNHH Đầu tư Nhà ở xã hội Thuận Thành,,Khác,0
3138,TTJ,CTCP Thủy Tạ,"Thực phẩm, đồ uống và thuốc lá",OTC,3000000
3139,TTP,CTCP Bao bì Tân Tiến,Nguyên vật liệu,OTC,14999998
3140,TTR,CTCP Du lịch Thương mại và Đầu Tư,Dịch vụ tiêu dùng,OTC,1993393
3141,TTRC,CTCP Thương mại Du Lịch Tân Thành,,Khác,0
3142,TTTC,Công ty TNHH Bất động sản Tinh Cầu,,Khác,0
3143,TTV,CTCP Thông tin Tín hiệu Đường sắt Vinh,Vận tải,OTC,1313800
3144,TungKhanh,CTCP Đầu tư và Xây dựng Tùng Khánh,,Khác,0
3145,TuyPhuoc,CTCP Xây lắp Điện Tuy Phước,,OTC,0
3146,TVI,CTCP Đầu tư Truyền hình,,OTC,0
3147,TVLC,Công ty TNHH Thế Vượng,,Khác,0
3148,TVP,CTCP Dược phẩm TV.Pharm,"Dược phẩm, Công nghệ sinh học và Khoa học thường thức",OTC,29493529
3149,TVPC,CTCP Đầu tư và Du lịch T&M Vân Phong,,Khác,0
3150,TVSC,CTCP Điện mặt trời Trung Nam Trà Vinh,,Khác,0
3151,TVU,CTCP Công trình Đô thị Trà Vinh,Dịch vụ tiện ích,OTC,1750000
3152,TVW,CTCP Cấp thoát nước Trà Vinh,Dịch vụ tiện ích,OTC,14597860
3153,TXCC,CTCP Thanh Xuân,,Khác,0
3154,TZCC,CTCP Dịch vụ Tazon,,Khác,0
3155,UAMC,CTCP Cơ khí Ôtô Uông Bí,,OTC,0
3156,UDIC,CTCP Đầu tư Phát triển Đô thị và Khu công nghiệp,,Khác,0
3157,UNIC,Công ty TNHH Đầu tư Bất động sản Unity,,Khác,0
3158,Unicons,Công ty TNHH Đầu tư Xây dựng Unicons,,Khác,0
3159,UnimexHanoi,Công ty TNHH MTV Xuất nhập khẩu và Đầu tư Hà Nội,,Khác,0
3160,UOBBank,Ngân hàng TNHH MTV United Overseas Bank (Việt Nam),,Khác,0
3161,Upexim,CTCP Sản xuất - Xuất nhập khẩu Lâm sản và Hàng tiểu thủ Công nghiệp,,OTC,4000000
3162,USCInterco,CTCP Tư vấn Đầu tư Quốc tế và Dịch vụ Thương mại USC,,Khác,0
3163,USMC,CTCP Nhà máy Trang thiết bị y tế USM Healthcare,,Khác,0
3164,V45,CTCP Đầu Tư và Xây dựng Số 45,,OTC,7970000
3165,VADC,Công ty TNHH Vinh An Điền,,Khác,0
3166,Vafaco,CTCP Vật phẩm Văn hóa Sài Gòn,,Khác,0
3167,VAIC,CTCP Đầu tư Voyage,,Khác,0
3168,VanDiem,CTCP Thực phẩm Vạn Điểm,,OTC,0
3169,VangAgribank,CTCP Vàng bạc đá quý ASEAN,,OTC,0
3170,VangBacNJC,CTCP Thương mại Vàng bạc Đá quý Phương Nam - NJC,,OTC,0
3171,VanPhucGia,CTCP Đầu tư Vạn Phúc Gia,,OTC,5000000
3172,VanTaiThuy3,CTCP Vận tải Thủy Số 3,,OTC,1900000
3173,VanTuong,Công ty TNHH MTV Đầu tư Xây dựng Vạn Tường,,Khác,0
3174,VASC,CTCP Giáo dục Quốc tế Việt Úc,,OTC,8200000
3175,VAT,CTCP Viễn thông Vạn Xuân,Tư liệu sản xuất,OTC,4612953
3176,Vatuco378,CTCP Vatuco.378,,Khác,0
3177,VCH,CTCP Đầu tư Xây dựng và Phát triển Hạ tầng Vinaconex,Tư liệu sản xuất,OTC,0
3178,VCLC,CTCP Bất động sản Vinaconex,,Khác,0
3179,VCMC,CTCP Dịch vụ Thương mại Tổng hợp Wincommerce,,Khác,0
3180,VCN,CTCP Đầu tư VCN,,OTC,6000000
3181,VCSC,CTCP Thương mại và dịch vụ Việt Kim,,Khác,0
3182,VCTN,CTCP Tập đoàn Vật liệu Chịu Lửa Thái Nguyên,,OTC,0
3183,VCV,CTCP Vận tải Vinaconex,Vận tải,OTC,11007183
3184,VDAHauGiang,CTCP Thương mại - Dịch vụ VDA Hậu Giang,,Khác,0
3185,VDIC,Công ty TNHH Thương mại và Đầu tư Việt Đức,,Khác,0
3186,VDM,Viện Dệt May,Dịch vụ chuyên biệt và thương mại,OTC,5000000
3187,VDPC,CTCP Vina Đại Phước,,Khác,0
3188,VECVN,Tổng công ty Đầu tư phát triển đường cao tốc Việt Nam (VEC),,OTC,0
3189,VEE,CTCP Thiết bị Điện Cẩm Phả,Tư liệu sản xuất,OTC,10185820
3190,Vegetexco,"Tổng Công ty Rau Quả, Nông Sản - CTCP",,OTC,0
3191,Vegetigi,CTCP Rau quả Tiền Giang,,OTC,0
3192,Vemedim,CTCP Sản xuất Kinh doanh Vật tư và Thuốc Thú y,,OTC,0
3193,VHAC,CTCP Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,,Khác,0
3194,VHCC,CTCP Kinh doanh Bất động sản VHC,,Khác,0
3195,VHI,CTCP Kinh doanh và Đầu tư Việt Hà,Phân phối và bán lẻ hàng lâu bền,OTC,76900000
3196,VHVC,Công ty TNHH Xây dựng Phát triển Hạ tầng Vân Hội,,Khác,0
3197,VHYC,CTCP Đầu tư Công nghiệp Việt Hưng,,Khác,0
3198,VIA,CTCP Vian,"Thực phẩm, đồ uống và thuốc lá",OTC,1200000
3199,Viapco,CTCP Pin Ắc quy Vĩnh Phú,,OTC,0
3200,Vibex,CTCP Bê tông Xây dựng Hà Nội,,OTC,0
3201,VICEM,Tổng công ty Xi măng Việt Nam,,OTC,0
3202,Vicopharm,CTCP Dược Vacopharm,,OTC,2740000
3203,VICOSA,CTCP Đại lý Hàng hải - Vinacomin,,OTC,0
3204,VIDOCO,CTCP Thiết kế Xây lắp Viễn Đông,,OTC,4000000
3205,VienthongBacLieu,CTCP Đầu tư - Xây lắp Viễn thông Bạc Liêu,,OTC,0
3206,VienthongBacMT,CTCP Phát triển Viễn thông Bắc Miền Trung,,OTC,0
